country,sub_item,year,currency,VA1,code,VA2,WAGE1
Denmark,Mining and quarrying,1998,Danish krone,10685000000,C,10685000000,968000000
Denmark,Manufacturing,1998,Danish krone,166812000000,D,166812000000,116675000000
Denmark,"Electricity, gas and water supply",1998,Danish krone,23932000000,E,23932000000,5023000000
Denmark,Construction,1998,Danish krone,52092000000,F,52092000000,39702000000
Denmark,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1998,Danish krone,143316000000,GH,143316000000,99370000000
Denmark,"Transport, storage and communications",1998,Danish krone,76249000000,I,76249000000,44949000000
Denmark,"Financial intermediation real estate, renting and business activities",1998,Danish krone,217136000000,JK,217136000000,81955000000
Denmark,Total Economy,1998,Danish krone,988835000000,TOT,988835000000,621910000000
Denmark,"Agriculture, hunting, forestry fishing",1999,Danish krone,24359000000,AB,24359000000,7527000000
Denmark,Mining and quarrying,1999,Danish krone,16390000000,C,16390000000,1078000000
Denmark,Manufacturing,1999,Danish krone,170526000000,D,170526000000,119134000000
Denmark,"Electricity, gas and water supply",1999,Danish krone,23577000000,E,23577000000,4973000000
Denmark,Construction,1999,Danish krone,57957000000,F,57957000000,42393000000
Denmark,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1999,Danish krone,148894000000,GH,148894000000,103815000000
Denmark,"Transport, storage and communications",1999,Danish krone,81187000000,I,81187000000,46805000000
Denmark,"Financial intermediation real estate, renting and business activities",1999,Danish krone,225188000000,JK,225188000000,89796000000
Denmark,Total Economy,1999,Danish krone,1032354000000,TOT,1032354000000,652214000000
Denmark,"Agriculture, hunting, forestry fishing",2000,Danish krone,28997000000,AB,28997000000,7844000000
Denmark,Mining and quarrying,2000,Danish krone,33548000000,C,33548000000,1152000000
Denmark,Manufacturing,2000,Danish krone,179848000000,D,179848000000,121301000000
Denmark,"Electricity, gas and water supply",2000,Danish krone,23395000000,E,23395000000,5109000000
Denmark,Construction,2000,Danish krone,61038000000,F,61038000000,44952000000
Denmark,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2000,Danish krone,151719000000,GH,151719000000,106811000000
Denmark,"Transport, storage and communications",2000,Danish krone,90673000000,I,90673000000,48381000000
Denmark,"Financial intermediation real estate, renting and business activities",2000,Danish krone,248177000000,JK,248177000000,98437000000
Denmark,Total Economy,2000,Danish krone,1110898000000,TOT,1110898000000,680257000000
Denmark,"Agriculture, hunting, forestry fishing",2001,Danish krone,32423000000,AB,32423000000,7971000000
Denmark,Mining and quarrying,2001,Danish krone,30167000000,C,30167000000,1198000000
Denmark,Manufacturing,2001,Danish krone,182152000000,D,182152000000,126904000000
Denmark,"Electricity, gas and water supply",2001,Danish krone,23960000000,E,23960000000,4702000000
Denmark,Construction,2001,Danish krone,59555000000,F,59555000000,46184000000
Denmark,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2001,Danish krone,153010000000,GH,153010000000,110248000000
Denmark,"Transport, storage and communications",2001,Danish krone,93521000000,I,93521000000,50374000000
Denmark,"Financial intermediation real estate, renting and business activities",2001,Danish krone,263935000000,JK,263935000000,109384000000
Denmark,Total Economy,2001,Danish krone,1146403000000,TOT,1146403000000,716922000000
Denmark,"Agriculture, hunting, forestry fishing",2002,Danish krone,25903000000,AB,25903000000,8205000000
Denmark,Mining and quarrying,2002,Danish krone,30679000000,C,30679000000,1146000000
Denmark,Manufacturing,2002,Danish krone,185537000000,D,185537000000,127525000000
Denmark,"Electricity, gas and water supply",2002,Danish krone,23996000000,E,23996000000,4776000000
Denmark,Construction,2002,Danish krone,60412000000,F,60412000000,46000000000
Denmark,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2002,Danish krone,160913000000,GH,160913000000,112786000000
Denmark,"Transport, storage and communications",2002,Danish krone,94798000000,I,94798000000,52587000000
Denmark,"Financial intermediation real estate, renting and business activities",2002,Danish krone,272361000000,JK,272361000000,117601000000
Denmark,Total Economy,2002,Danish krone,1175635000000,TOT,1175635000000,742748000000
Denmark,"Agriculture, hunting, forestry fishing",2003,Danish krone,23813000000,AB,23813000000,8281000000
Denmark,Mining and quarrying,2003,Danish krone,30218000000,C,30218000000,1250000000
Denmark,Manufacturing,2003,Danish krone,180584000000,D,180584000000,127123000000
Denmark,"Electricity, gas and water supply",2003,Danish krone,25172000000,E,25172000000,4871000000
Denmark,Construction,2003,Danish krone,63750000000,F,63750000000,46980000000
Denmark,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2003,Danish krone,163734000000,GH,163734000000,115642000000
Denmark,"Transport, storage and communications",2003,Danish krone,100295000000,I,100295000000,53859000000
Denmark,"Financial intermediation real estate, renting and business activities",2003,Danish krone,282351000000,JK,282351000000,121907000000
Denmark,Total Economy,2003,Danish krone,1201067000000,TOT,1201067000000,762430000000
Denmark,"Agriculture, hunting, forestry fishing",2004,Danish krone,24146000000,AB,24146000000,8453000000
Denmark,Mining and quarrying,2004,Danish krone,36148000000,C,36148000000,1200000000
Denmark,Manufacturing,2004,Danish krone,181120000000,D,181120000000,126754000000
Denmark,"Electricity, gas and water supply",2004,Danish krone,25602000000,E,25602000000,4728000000
Denmark,Construction,2004,Danish krone,66225000000,F,66225000000,48474000000
Denmark,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2004,Danish krone,169597000000,GH,169597000000,120094000000
Denmark,"Transport, storage and communications",2004,Danish krone,107493000000,I,107493000000,54472000000
Denmark,"Financial intermediation real estate, renting and business activities",2004,Danish krone,297961000000,JK,297961000000,128084000000
Denmark,Total Economy,2004,Danish krone,1252885000000,TOT,1252885000000,785480000000
Denmark,"Agriculture, hunting, forestry fishing",2005,Danish krone,18722000000,AB,18722000000,8654000000
Denmark,Mining and quarrying,2005,Danish krone,50550000000,C,50550000000,1260000000
Denmark,Manufacturing,2005,Danish krone,185542000000,D,185542000000,130563000000
Denmark,"Electricity, gas and water supply",2005,Danish krone,26888000000,E,26888000000,4980000000
Denmark,Construction,2005,Danish krone,70898000000,F,70898000000,53649000000
Denmark,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2005,Danish krone,175778000000,GH,175778000000,129978000000
Denmark,"Transport, storage and communications",2005,Danish krone,111831000000,I,111831000000,55590000000
Denmark,"Financial intermediation real estate, renting and business activities",2005,Danish krone,315563000000,JK,315563000000,137793000000
Denmark,Total Economy,2005,Danish krone,1308856000000,TOT,1308856000000,823659000000
Denmark,"Agriculture, hunting, forestry fishing",2006,Danish krone,18347000000,AB,18347000000,8797000000
Denmark,Mining and quarrying,2006,Danish krone,57031000000,C,57031000000,1354000000
Denmark,Manufacturing,2006,Danish krone,195317000000,D,195317000000,135078000000
Denmark,"Electricity, gas and water supply",2006,Danish krone,29115000000,E,29115000000,5469000000
Denmark,Construction,2006,Danish krone,78980000000,F,78980000000,59459000000
Denmark,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2006,Danish krone,195174000000,GH,195174000000,137535000000
Denmark,"Transport, storage and communications",2006,Danish krone,105558000000,I,105558000000,59426000000
Denmark,"Financial intermediation real estate, renting and business activities",2006,Danish krone,333400000000,JK,333400000000,150539000000
Denmark,Total Economy,2006,Danish krone,1379449000000,TOT,1379449000000,871273000000
Denmark,"Agriculture, hunting, forestry fishing",2007,Danish krone,16805000000,AB,16805000000,9373000000
Denmark,Mining and quarrying,2007,Danish krone,56919000000,C,56919000000,1571000000
Denmark,Manufacturing,2007,Danish krone,203219000000,D,203219000000,145174000000
Denmark,"Electricity, gas and water supply",2007,Danish krone,26694000000,E,26694000000,5956000000
Denmark,Construction,2007,Danish krone,82323000000,F,82323000000,65630000000
Denmark,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2007,Danish krone,203616000000,GH,203616000000,147820000000
Denmark,"Transport, storage and communications",2007,Danish krone,113531000000,I,113531000000,63203000000
Denmark,"Financial intermediation real estate, renting and business activities",2007,Danish krone,352588000000,JK,352588000000,169621000000
Denmark,Total Economy,2007,Danish krone,1429487000000,TOT,1435655000000,931884000000
Denmark,"Agriculture, hunting, forestry fishing",2008,Danish krone,17601000000,AB,17601000000,10004000000
Denmark,Mining and quarrying,2008,Danish krone,62631000000,C,62631000000,1708000000
Denmark,Manufacturing,2008,Danish krone,205953000000,D,205953000000,150687000000
Denmark,"Electricity, gas and water supply",2008,Danish krone,30260000000,E,30260000000,6359000000
Denmark,Construction,2008,Danish krone,80815000000,F,80815000000,68268000000
Denmark,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2008,Danish krone,207334000000,GH,207334000000,157342000000
Denmark,"Transport, storage and communications",2008,Danish krone,115810000000,I,115810000000,67060000000
Denmark,"Financial intermediation real estate, renting and business activities",2008,Danish krone,365664000000,JK,365664000000,181706000000
Denmark,Total Economy,2008,Danish krone,1481103000000,TOT,1486431000000,984490000000
Finland,"Agriculture, hunting, forestry fishing",1970,Finish markka,5060000000,AB,5060000000,1022000000
Finland,Mining and quarrying,1970,Finish markka,365000000,C,365000000,99000000
Finland,Manufacturing,1970,Finish markka,10870000000,D,10870000000,6567000000
Finland,"Electricity, gas and water supply",1970,Finish markka,1091000000,E,1091000000,340000000
Finland,Construction,1970,Finish markka,4014000000,F,4014000000,3317000000
Finland,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1970,Finish markka,4514000000,GH,4514000000,3201000000
Finland,"Transport, storage and communications",1970,Finish markka,3235000000,I,3235000000,1744000000
Finland,"Financial intermediation real estate, renting and business activities",1970,Finish markka,5116000000,JK,5116000000,1143000000
Finland,Total Economy,1970,Finish markka,41734000000,TOT,41734000000,23840000000
Finland,"Agriculture, hunting, forestry fishing",1971,Finish markka,5552000000,AB,5552000000,1097000000
Finland,Mining and quarrying,1971,Finish markka,222000000,C,222000000,113000000
Finland,Manufacturing,1971,Finish markka,11575000000,D,11575000000,7616000000
Finland,"Electricity, gas and water supply",1971,Finish markka,1174000000,E,1174000000,396000000
Finland,Construction,1971,Finish markka,4402000000,F,4402000000,3555000000
Finland,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1971,Finish markka,5031000000,GH,5031000000,3635000000
Finland,"Transport, storage and communications",1971,Finish markka,3564000000,I,3564000000,1991000000
Finland,"Financial intermediation real estate, renting and business activities",1971,Finish markka,5683000000,JK,5683000000,1372000000
Finland,Total Economy,1971,Finish markka,45659000000,TOT,45659000000,27039000000
Finland,"Agriculture, hunting, forestry fishing",1972,Finish markka,5776000000,AB,5776000000,1112000000
Finland,Mining and quarrying,1972,Finish markka,264000000,C,264000000,133000000
Finland,Manufacturing,1972,Finish markka,13827000000,D,13827000000,9168000000
Finland,"Electricity, gas and water supply",1972,Finish markka,1398000000,E,1398000000,469000000
Finland,Construction,1972,Finish markka,5428000000,F,5428000000,4318000000
Finland,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1972,Finish markka,5934000000,GH,5934000000,4208000000
Finland,"Transport, storage and communications",1972,Finish markka,4008000000,I,4008000000,2332000000
Finland,"Financial intermediation real estate, renting and business activities",1972,Finish markka,6866000000,JK,6866000000,1658000000
Finland,Total Economy,1972,Finish markka,53226000000,TOT,53226000000,31770000000
Finland,"Agriculture, hunting, forestry fishing",1973,Finish markka,6802000000,AB,6802000000,1295000000
Finland,Mining and quarrying,1973,Finish markka,382000000,C,382000000,160000000
Finland,Manufacturing,1973,Finish markka,17180000000,D,17180000000,11209000000
Finland,"Electricity, gas and water supply",1973,Finish markka,1695000000,E,1695000000,575000000
Finland,Construction,1973,Finish markka,6791000000,F,6791000000,5287000000
Finland,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1973,Finish markka,7322000000,GH,7322000000,5179000000
Finland,"Transport, storage and communications",1973,Finish markka,4751000000,I,4751000000,2825000000
